1	0	144.8899724	144.8899724	144.8899724	44.88997235	44.88997235
2	0	138.9220264	138.9220264	144.8899724	38.92202636	-5.967945999
3	0	138.8693111	138.8693111	144.8899724	38.86931112	-0.052715233
4	0	138.8311663	138.8311663	144.8899724	38.83116627	-0.038144848
5	0	138.789737	138.789737	144.8899724	38.78973702	-0.041429254
6	0	138.7452923	138.7452923	144.8899724	38.7452923	-0.044444719
7	0	138.697024	138.697024	144.8899724	38.69702404	-0.048268263
8	0	138.6393792	138.6393792	144.8899724	38.63937919	-0.057644844
9	0	138.5673667	138.5673667	144.8899724	38.56736666	-0.07201253
10	0	138.4748096	138.4748096	144.8899724	38.47480965	-0.092557015
11	0	138.3539717	138.3539717	144.8899724	38.35397166	-0.120837994
12	0	138.192258	138.192258	144.8899724	38.19225802	-0.16171364
13	0	137.9729594	137.9729594	144.8899724	37.97295941	-0.219298608
14	0	137.6829552	137.6829552	144.8899724	37.68295516	-0.290004247
15	0	137.300574	137.300574	144.8899724	37.30057398	-0.382381179
16	0	136.7973561	136.7973561	144.8899724	36.79735605	-0.503217927
17	0	136.1513076	136.1513076	144.8899724	36.15130763	-0.646048423
18	0	135.3124893	135.3124893	144.8899724	35.31248932	-0.838818309
19	0	134.2808341	134.2808341	144.8899724	34.28083414	-1.031655187
20	0	133.1007163	133.1007163	144.8899724	33.10071635	-1.180117789
21	0	131.8201766	131.8201766	144.8899724	31.82017661	-1.280539735
22	0	130.5380297	130.5380297	144.8899724	30.53802967	-1.282146946
23	0	129.367099	129.367099	144.8899724	29.36709903	-1.170930639
24	0	128.2583803	128.2583803	144.8899724	28.25838033	-1.108718698
25	0	127.2942002	127.2942002	144.8899724	27.29420018	-0.964180144
26	0	126.5288366	126.5288366	144.8899724	26.52883663	-0.765363556
27	0	125.9103743	125.9103743	144.8899724	25.9103743	-0.618462326
28	0	125.4429534	125.4429534	144.8899724	25.44295344	-0.467420866
29	0	125.1022198	125.1022198	144.8899724	25.10221978	-0.340733656
30	0	124.8576417	124.8576417	144.8899724	24.85764165	-0.244578126
